21.0,31.33,13.0,26.33,29.33,24.198
15.33,27.33,36.33,34.67,51.0,32.932
27.0,35.33,17.33,10.33,53.33,28.663999999999998
13.33,45.67,14.33,12.33,32.0,23.532
22.0,22.0,35.67,27.0,29.67,27.268
16.0,12.33,41.33,13.67,22.0,21.066
7.0,29.0,71.0,13.67,30.33,30.2
23.67,26.33,30.0,9.0,15.67,20.934
9.0,19.67,26.0,23.0,15.0,18.534
9.67,14.0,25.67,13.0,14.67,15.402000000000001
