28.67,58.67,51.67,24.0,26.67,37.936
32.67,58.67,45.0,34.33,55.33,45.2
17.0,53.0,63.33,35.33,74.33,48.59799999999999
32.67,48.33,80.0,34.0,69.67,52.934000000000005
36.67,43.33,71.33,8.67,66.0,45.199999999999996
42.33,53.67,50.0,40.0,53.0,47.8
20.0,49.33,58.33,25.33,63.33,43.263999999999996
28.33,49.33,64.33,19.67,45.67,41.46600000000001
17.33,66.33,46.33,23.33,79.33,46.529999999999994
40.67,50.67,44.33,22.67,53.0,42.26800000000001
