21.0,31.33,13.0,26.33,29.33,24.198
31.33,33.0,28.67,1.0,42.33,27.266
69.33,28.67,29.0,6.33,10.33,28.732000000000006
38.0,31.0,27.0,21.33,11.0,25.665999999999997
10.67,32.33,13.67,8.67,48.67,22.802
21.33,49.33,34.33,8.67,14.33,25.598
23.67,30.67,39.0,9.33,30.67,26.668
38.67,25.0,42.33,15.67,10.33,26.4
29.67,34.0,14.0,15.67,4.67,19.602
20.0,19.33,18.67,17.0,13.67,17.734
