20.0,30.67,47.0,18.0,93.0,60.67,52.33,14.67,17.33,62.0,83.33,45.36363636363637
14.67,41.67,15.33,19.33,74.33,44.33,65.33,16.0,2.67,37.33,76.67,37.059999999999995
13.0,19.67,21.0,26.0,59.0,65.33,61.0,11.0,2.67,41.67,64.0,34.940000000000005
20.0,24.33,17.33,13.33,57.0,65.67,42.67,16.33,5.0,63.0,40.0,33.150909090909096
20.0,18.33,19.33,16.67,75.33,37.67,44.0,12.33,14.0,49.33,34.33,31.029090909090904
24.0,35.33,31.67,21.33,48.67,52.0,46.67,26.67,1.33,10.67,67.33,33.24272727272727
7.0,21.33,23.33,27.33,55.33,60.33,23.67,12.67,23.67,40.67,24.67,29.09090909090909
20.67,14.67,17.0,11.67,68.0,35.33,10.67,21.33,3.0,44.33,39.0,25.969999999999995
38.0,23.33,24.33,29.0,61.33,56.0,13.33,16.0,26.33,43.33,30.0,32.81636363636364
10.67,20.67,31.0,21.33,33.33,45.67,13.67,13.67,7.0,35.33,44.67,25.182727272727274
