21.0,31.33,13.0,26.33,29.33,24.198
14.67,47.0,8.67,8.67,59.67,27.736
9.33,30.33,44.33,17.0,36.67,27.532
20.33,20.33,27.67,4.0,24.33,19.332
16.0,33.0,36.0,25.67,13.0,24.734
15.33,22.33,54.33,8.0,27.33,25.464
6.33,31.67,25.33,13.33,57.67,26.865999999999996
15.67,37.0,49.67,9.33,22.33,26.8
14.0,21.0,36.0,7.67,41.33,24.0
10.33,23.0,37.33,19.67,23.67,22.8
