28.67,58.67,51.67,24.0,26.67,37.936
30.33,49.0,65.67,37.67,39.67,44.468
32.67,60.0,50.33,22.33,29.33,38.931999999999995
27.0,57.33,54.0,33.0,40.0,42.266
18.67,50.0,72.33,38.0,71.33,50.065999999999995
54.33,46.0,58.33,64.67,38.33,52.331999999999994
17.67,55.0,50.33,39.0,53.33,43.065999999999995
25.67,50.67,51.67,36.33,57.33,44.33399999999999
11.33,39.0,74.67,12.33,63.67,40.2
44.33,37.67,64.67,34.67,71.33,50.534000000000006
