21.0,31.33,13.0,26.33,29.33,24.198
16.33,31.33,36.0,2.0,36.67,24.466
10.0,27.0,45.0,2.67,42.0,25.334
23.33,19.33,43.67,7.0,24.33,23.532
22.33,26.33,36.0,3.33,50.67,27.732
4.33,34.0,29.0,8.0,45.67,24.2
10.0,29.33,32.0,3.67,18.0,18.6
20.67,30.0,19.0,19.67,9.0,19.668
23.33,23.0,52.67,10.67,12.67,24.468
22.0,31.33,33.0,9.0,13.33,21.732
