48.33,31.0,22.33,15.0,70.0,70.0,45.33,14.67,16.0,56.33,85.67,43.15090909090909
13.33,24.67,39.33,14.0,88.0,75.33,57.0,11.33,10.0,86.33,70.67,44.54454545454545
16.33,19.33,35.33,47.67,83.67,64.67,64.33,54.33,31.0,69.0,44.33,48.18090909090909
17.0,20.0,38.33,25.67,44.67,69.67,54.67,57.33,10.67,57.0,65.33,41.84909090909091
10.67,29.67,22.33,46.67,66.0,67.33,35.67,14.0,38.0,20.0,61.0,37.39454545454546
18.0,18.33,14.0,47.67,36.33,59.0,43.0,21.33,30.67,56.67,62.33,37.03
19.0,35.0,15.33,15.0,50.0,84.33,25.67,21.33,7.33,57.0,50.0,34.54454545454545
11.0,28.67,26.33,30.33,42.33,59.0,17.67,30.0,7.0,55.0,63.0,33.666363636363634
18.33,22.33,14.33,35.0,60.0,53.33,18.67,17.33,9.33,38.0,49.33,30.54363636363636
13.33,22.0,19.33,18.0,28.67,70.0,24.33,24.67,12.33,59.0,63.0,32.24181818181818
