28.67,58.67,51.67,24.0,26.67,37.936
27.0,60.0,50.33,18.67,35.33,38.266
43.33,45.33,68.67,14.0,33.0,40.866
18.33,73.0,41.67,55.33,41.33,45.931999999999995
27.67,67.67,53.0,49.0,70.33,53.534000000000006
17.0,46.33,59.67,53.33,73.33,49.931999999999995
29.0,41.0,72.33,39.67,67.0,49.8
25.0,63.0,52.0,27.33,38.33,41.13199999999999
21.0,63.67,60.67,27.67,52.0,45.001999999999995
33.0,56.67,53.33,40.33,78.0,52.266
